domain,category,severity,threat_sources
corev3-secure-b4df72d1-ff44b36-ae57.network,PHISHING_CRYPTO,MEDIUM,
dealz3.qpon,PHISHING_CONFIRMED,MEDIUM,
insightlane.help,PHISHING_CONFIRMED,MEDIUM,
contactsupportspotify.help,PHISHING_CONFIRMED,MEDIUM,
treesquared.info,PHISHING_CONFIRMED,MEDIUM,
74562138.xyz,PHISHING_CONFIRMED,MEDIUM,
toppix.qpon,PHISHING_CONFIRMED,MEDIUM,
87uwte.ink,PHISHING_CONFIRMED,MEDIUM,
0kwu3.ink,PHISHING_CONFIRMED,MEDIUM,
app-swellnetworks.lol,PHISHING_CRYPTO,MEDIUM,
helpdesck.xyz,PHISHING_CONFIRMED,MEDIUM,
859524.xyz,PHISHING_CONFIRMED,MEDIUM,
rel2ix.lat,PHISHING_CONFIRMED,MEDIUM,
tealeswap.org,PHISHING_CRYPTO,MEDIUM,
appeonyx.org,PHISHING_CRYPTO,MEDIUM,
a5g9pe.sbs,PHISHING_CONFIRMED,MEDIUM,
op-mobile.com,PHISHING_CONFIRMED,MEDIUM,
lmeow-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
95143026.xyz,PHISHING_CONFIRMED,MEDIUM,
smyk-sales.com,PHISHING_CONFIRMED,MEDIUM,
servicegsp.quest,PHISHING_CONFIRMED,MEDIUM,
zb7npf.casa,PHISHING_CONFIRMED,MEDIUM,
m9x5r1.cfd,PHISHING_CONFIRMED,MEDIUM,
in-post.buzz,PHISHING_CONFIRMED,MEDIUM,
3xt9mkv.skin,PHISHING_CONFIRMED,HIGH,
polygon-marketplace.com,PHISHING_CRYPTO,MEDIUM,
dolcegabbana1.com,PHISHING_CONFIRMED,MEDIUM,
30617582.xyz,PHISHING_CONFIRMED,MEDIUM,
k5kxhb.sbs,PHISHING_CONFIRMED,MEDIUM,
jysk-meble.sbs,PHISHING_CONFIRMED,MEDIUM,
anioped.info,PHISHING_CONFIRMED,MEDIUM,
bignoseinc.info,PHISHING_CONFIRMED,MEDIUM,
eos-vaultamigration.com,PHISHING_CRYPTO,MEDIUM,
kickthebucketnow.info,PHISHING_CONFIRMED,MEDIUM,
s2v9a5.cfd,PHISHING_CONFIRMED,MEDIUM,
dorightvaliantly.info,PHISHING_CONFIRMED,MEDIUM,
swapmoyan.com,PHISHING_CRYPTO,MEDIUM,
dappsresolver.lol,PHISHING_CRYPTO,MEDIUM,
dexaloto.org,PHISHING_CRYPTO,MEDIUM,
ledgerhardwallet.xyz,PHISHING_CRYPTO,MEDIUM,
7wt2rkp.hair,PHISHING_CONFIRMED,MEDIUM,
oguzbk.com,PHISHING_CONFIRMED,MEDIUM,
lovelyswap.site,PHISHING_CRYPTO,MEDIUM,
91064275.xyz,PHISHING_CONFIRMED,MEDIUM,
turinter.info,PHISHING_CONFIRMED,MEDIUM,
cryptervault.com,PHISHING_CRYPTO,MEDIUM,
airdrop-neirocoin.xyz,PHISHING_CRYPTO,MEDIUM,
tut-sushi.xyz,PHISHING_CRYPTO,MEDIUM,
startuplane.buzz,PHISHING_CONFIRMED,MEDIUM,
find-mi-located.cfd,PHISHING_CONFIRMED,MEDIUM,
excellencerooterandplumbing.com,PHISHING_CONFIRMED,MEDIUM,
metamaskex.com,PHISHING_CRYPTO,MEDIUM,
69135028.xyz,PHISHING_CONFIRMED,MEDIUM,
cryptsecurehub.xyz,PHISHING_CRYPTO,MEDIUM,
59137482.xyz,PHISHING_CONFIRMED,MEDIUM,
n4y6v8.cfd,PHISHING_CONFIRMED,MEDIUM,
amininstitute.com,PHISHING_CONFIRMED,MEDIUM,
84752039.xyz,PHISHING_CONFIRMED,MEDIUM,
g2t6532gg.ink,PHISHING_CONFIRMED,MEDIUM,
liquidethereum.org,PHISHING_CRYPTO,MEDIUM,
rockysite.net,PHISHING_CONFIRMED,MEDIUM,
marketgameland.com,PHISHING_CONFIRMED,MEDIUM,
airdrop-sonic-game.xyz,PHISHING_CRYPTO,MEDIUM,
procuredepartments.sbs,PHISHING_CONFIRMED,MEDIUM,
markix.qpon,PHISHING_CONFIRMED,MEDIUM,
t6n1m3.lat,PHISHING_CONFIRMED,MEDIUM,
92h3he.lat,PHISHING_CONFIRMED,MEDIUM,
cowswap.net,PHISHING_CRYPTO,MEDIUM,
rheadao.finance,PHISHING_CRYPTO,MEDIUM,
41827369.xyz,PHISHING_CONFIRMED,MEDIUM,
oflai.com,PHISHING_CONFIRMED,MEDIUM,
servicecno.boats,PHISHING_CONFIRMED,MEDIUM,
digitaldriversuk.com,PHISHING_CONFIRMED,MEDIUM,
renzoprotcocol.xyz,PHISHING_CRYPTO,MEDIUM,
phone-i.icu,PHISHING_CONFIRMED,MEDIUM,
b35iii.com,PHISHING_CONFIRMED,MEDIUM,
kuchari.info,PHISHING_CONFIRMED,MEDIUM,
quickclaimtexhdexs.lol,PHISHING_CRYPTO,MEDIUM,
newsadsppush.com,PHISHING_CONFIRMED,MEDIUM,
79541820.xyz,PHISHING_CONFIRMED,MEDIUM,
bet83080.com,PHISHING_CONFIRMED,MEDIUM,
gl9sqj.sbs,PHISHING_CONFIRMED,MEDIUM,
max168slot.net,PHISHING_CONFIRMED,MEDIUM,
zootravel.com,PHISHING_CONFIRMED,MEDIUM,
4lorl45u.skin,PHISHING_CONFIRMED,MEDIUM,
a72b389.cfd,PHISHING_CONFIRMED,MEDIUM,
73154096.xyz,PHISHING_CONFIRMED,MEDIUM,
webconnectdefi.xyz,PHISHING_CRYPTO,MEDIUM,
ravix7.lat,PHISHING_CONFIRMED,MEDIUM,
kmsauto.info,PHISHING_CONFIRMED,MEDIUM,
x5mq7zr.skin,PHISHING_CONFIRMED,MEDIUM,
24dqrew.lol,PHISHING_CONFIRMED,MEDIUM,
wickbots.com,PHISHING_CRYPTO,MEDIUM,
86157429.xyz,PHISHING_CONFIRMED,MEDIUM,
9key64e.lol,PHISHING_CONFIRMED,MEDIUM,
activatesmartchain.online,PHISHING_CRYPTO,MEDIUM,
czysty-fondewnik.org,PHISHING_CONFIRMED,MEDIUM,
clouddocusigns.com,PHISHING_CONFIRMED,MEDIUM,
facturatie-odido.sbs,PHISHING_CONFIRMED,MEDIUM,
shiryo-migrationtool.info,PHISHING_CRYPTO,MEDIUM,
4wge6td.lat,PHISHING_CONFIRMED,MEDIUM,
27651940.xyz,PHISHING_CONFIRMED,MEDIUM,
ezebrafr-eur.sbs,PHISHING_CONFIRMED,MEDIUM,
boyco-beraichaines.xyz,PHISHING_CRYPTO,MEDIUM,
82utwt2.lat,PHISHING_CONFIRMED,MEDIUM,
toolsforslamoption.lol,PHISHING_CRYPTO,MEDIUM,
watch-youtube.com,PHISHING_CRYPTO,MEDIUM,
rewards-story-foundatlon.lol,PHISHING_CRYPTO,MEDIUM,
registeredagentsinlouisiana.com,PHISHING_CONFIRMED,MEDIUM,
raydium.sbs,PHISHING_CRYPTO,MEDIUM,
codeified.info,PHISHING_CONFIRMED,MEDIUM,
homlaoficjalny.com,PHISHING_CONFIRMED,MEDIUM,
evm-resolve.xyz,PHISHING_CRYPTO,MEDIUM,
helpdesk-jetblue.com,PHISHING_CONFIRMED,MEDIUM,
hyper-eligibility.com,PHISHING_CRYPTO,MEDIUM,
r-gol.sbs,PHISHING_CONFIRMED,MEDIUM,
zelvico.info,PHISHING_CONFIRMED,MEDIUM,
tag-home.buzz,PHISHING_CONFIRMED,MEDIUM,
z7mv4xt.qpon,PHISHING_CONFIRMED,MEDIUM,
coinnoderepositorydapp.xyz,PHISHING_CRYPTO,MEDIUM,
fixed-loat.net,PHISHING_CRYPTO,MEDIUM,
czujny-wardownia-pl.com,PHISHING_CONFIRMED,MEDIUM,
trackingmxv.life,PHISHING_CONFIRMED,MEDIUM,
vista-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
safemoon-token.lol,PHISHING_CRYPTO,MEDIUM,
m2z8qxn.skin,PHISHING_CONFIRMED,MEDIUM,
networkbridging.xyz,PHISHING_CRYPTO,MEDIUM,
centralbriefora365.pro,PHISHING_CONFIRMED,MEDIUM,
filfox-exporter.app,PHISHING_CRYPTO,MEDIUM,
jupag.xyz,PHISHING_CRYPTO,MEDIUM,
testnetbridge.xyz,PHISHING_CRYPTO,MEDIUM,
metamaskvip.com,PHISHING_CRYPTO,HIGH,
support-spotify.help,PHISHING_CONFIRMED,MEDIUM,
jscount.com,PHISHING_CONFIRMED,MEDIUM,
73280941.xyz,PHISHING_CONFIRMED,MEDIUM,
orion-legal.com,PHISHING_CONFIRMED,MEDIUM,
stratstaking.com,PHISHING_CONFIRMED,MEDIUM,
brainers-dappradar.com,PHISHING_CRYPTO,MEDIUM,
wisemonkyairdrop.live,PHISHING_CRYPTO,MEDIUM,
homlapromocjes.com,PHISHING_CONFIRMED,MEDIUM,
5wy36w.hair,PHISHING_CONFIRMED,HIGH,
bet7363.com,PHISHING_CONFIRMED,MEDIUM,
innermirror.org,PHISHING_CONFIRMED,MEDIUM,
finance-boaster.com,PHISHING_CRYPTO,MEDIUM,
multichaind.org,PHISHING_CRYPTO,MEDIUM,
diamante-claimsreward.xyz,PHISHING_CRYPTO,MEDIUM,
tangemdashboard.help,PHISHING_CRYPTO,MEDIUM,
qfsglobal.site,PHISHING_CRYPTO,MEDIUM,
textmykids.com,PHISHING_CONFIRMED,MEDIUM,
b45xxx.com,PHISHING_CONFIRMED,MEDIUM,
lanck.info,PHISHING_CONFIRMED,MEDIUM,
cangnanhotel.com,PHISHING_CONFIRMED,MEDIUM,
drvninsurance.com,PHISHING_CONFIRMED,MEDIUM,
avao.xyz,PHISHING_CRYPTO,MEDIUM,
gepwrco.org,PHISHING_CONFIRMED,MEDIUM,
foreflightlicense.com,PHISHING_CONFIRMED,MEDIUM,
rewards-thesandbox.com,PHISHING_CRYPTO,MEDIUM,
mint-hypers.com,PHISHING_CRYPTO,MEDIUM,
sushi-floki.xyz,PHISHING_CRYPTO,MEDIUM,
pancakeswape.com,PHISHING_CRYPTO,MEDIUM,
287uwy2.lol,PHISHING_CONFIRMED,MEDIUM,
a7y1ht.lol,PHISHING_CONFIRMED,MEDIUM,
seamint.org,PHISHING_CRYPTO,MEDIUM,
parasideco.com,PHISHING_CONFIRMED,MEDIUM,
bdzdfc.com,PHISHING_CONFIRMED,MEDIUM,
uniswap-exchange.click,PHISHING_CRYPTO,MEDIUM,
aave-sushi.pro,PHISHING_CRYPTO,MEDIUM,
falloutsix.com,PHISHING_CONFIRMED,MEDIUM,
info-customers.com,PHISHING_CONFIRMED,MEDIUM,
sapien-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
servicezmw.sbs,PHISHING_CONFIRMED,MEDIUM,
lem3ri.lat,PHISHING_CONFIRMED,MEDIUM,
zone-telechargement-albums.com,PHISHING_CONFIRMED,MEDIUM,
365304.com,PHISHING_CONFIRMED,MEDIUM,
ralphed.info,PHISHING_CONFIRMED,MEDIUM,
87426578.com,PHISHING_CONFIRMED,MEDIUM,
p5y6s9.cfd,PHISHING_CONFIRMED,MEDIUM,
googlew.com,PHISHING_CONFIRMED,MEDIUM,
shybyshumaila.com,PHISHING_CONFIRMED,MEDIUM,
b8p9k5.cfd,PHISHING_CONFIRMED,MEDIUM,
claim-tevaera.net,PHISHING_CRYPTO,MEDIUM,
98zhihm.sbs,PHISHING_CONFIRMED,MEDIUM,
andy-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
dobby-arena-sentient.lol,PHISHING_CRYPTO,MEDIUM,
inpostl.lol,PHISHING_CONFIRMED,MEDIUM,
9wjh3y6g.lol,PHISHING_CONFIRMED,MEDIUM,
1ft2t3.lat,PHISHING_CONFIRMED,MEDIUM,
myshiba.net,PHISHING_CRYPTO,MEDIUM,
bridge-babydoge.com,PHISHING_CRYPTO,MEDIUM,
e3vlpj.mom,PHISHING_CONFIRMED,MEDIUM,
denominations.info,PHISHING_CONFIRMED,MEDIUM,
oakorn.com,PHISHING_CONFIRMED,MEDIUM,
70826541.xyz,PHISHING_CONFIRMED,MEDIUM,
blockchainsphere.click,PHISHING_CRYPTO,MEDIUM,
i3bppf.cfd,PHISHING_CONFIRMED,MEDIUM,
3y4ye5.skin,PHISHING_CONFIRMED,HIGH,
predictone-medium.com,PHISHING_CRYPTO,MEDIUM,
allisweb.com,PHISHING_CONFIRMED,MEDIUM,
annawatch.com,PHISHING_CONFIRMED,MEDIUM,
21948673.xyz,PHISHING_CONFIRMED,MEDIUM,
mapas-localizacion.cfd,PHISHING_CONFIRMED,MEDIUM,
lswbuy.com,PHISHING_CONFIRMED,MEDIUM,
servicepxe.cyou,PHISHING_CONFIRMED,MEDIUM,
andyue.com,PHISHING_CONFIRMED,MEDIUM,
servicehqm.cyou,PHISHING_CONFIRMED,MEDIUM,
freekids.world,PHISHING_CONFIRMED,MEDIUM,
88hhbuy.com,PHISHING_CONFIRMED,MEDIUM,
work-claim.xyz,PHISHING_CRYPTO,MEDIUM,
7602xwr.ink,PHISHING_CONFIRMED,MEDIUM,
mogairdrops.com,PHISHING_CRYPTO,MEDIUM,
cozy15.casa,PHISHING_CONFIRMED,MEDIUM,
8wjh35.lat,PHISHING_CONFIRMED,MEDIUM,
86013292.xyz,PHISHING_CONFIRMED,MEDIUM,
bet5133.com,PHISHING_CONFIRMED,MEDIUM,
thurseter.finance,PHISHING_CRYPTO,MEDIUM,
registeredagentsintexas.com,PHISHING_CONFIRMED,MEDIUM,
intelligentalarmsystem.com,PHISHING_CONFIRMED,MEDIUM,
nnllw.info,PHISHING_CONFIRMED,MEDIUM,
red-i.help,PHISHING_CONFIRMED,MEDIUM,
fisc-gouv.info,PHISHING_CONFIRMED,MEDIUM,
46793108.xyz,PHISHING_CONFIRMED,MEDIUM,
0psec.computer,PHISHING_CRYPTO,MEDIUM,
dapphyperliquid.xyz,PHISHING_CRYPTO,MEDIUM,
glm-sushi.xyz,PHISHING_CRYPTO,MEDIUM,
1ink.cc,PHISHING_CONFIRMED,MEDIUM,
gabcdefhij.click,PHISHING_CONFIRMED,MEDIUM,
benchmarx.info,PHISHING_CONFIRMED,MEDIUM,
servicecpr.cyou,PHISHING_CONFIRMED,MEDIUM,
6eyt3teg.lat,PHISHING_CONFIRMED,MEDIUM,
9933gg.net,PHISHING_CONFIRMED,MEDIUM,
v3auth.com,PHISHING_CRYPTO,MEDIUM,
crosschainchange.xyz,PHISHING_CRYPTO,MEDIUM,
tsuka-migrate.xyz,PHISHING_CRYPTO,MEDIUM,
bearnet-chain.xyz,PHISHING_CRYPTO,MEDIUM,
schweizr-sbb-cffd38.mom,PHISHING_CONFIRMED,MEDIUM,
adestrade.com,PHISHING_CRYPTO,MEDIUM,
jybyzf.com,PHISHING_CONFIRMED,MEDIUM,
serviceskw.hair,PHISHING_CONFIRMED,MEDIUM,
dpdlocali-vcv.bond,PHISHING_CONFIRMED,MEDIUM,
airdrop-radar.com,PHISHING_CRYPTO,MEDIUM,
metamask.consulting,PHISHING_CRYPTO,MEDIUM,
mywaltdisneyplus.com,PHISHING_CONFIRMED,MEDIUM,
sel7or.lat,PHISHING_CONFIRMED,MEDIUM,
claim-network3.com,PHISHING_CRYPTO,MEDIUM,
luckyacehub.info,PHISHING_CONFIRMED,MEDIUM,
27wtrwe.lat,PHISHING_CONFIRMED,MEDIUM,
globalpressia.com,PHISHING_CONFIRMED,MEDIUM,
fieldservicejournal.com,PHISHING_CONFIRMED,MEDIUM,
fctsb.info,PHISHING_CONFIRMED,MEDIUM,
zorza-wartanis.com,PHISHING_CONFIRMED,MEDIUM,
28193745.xyz,PHISHING_CONFIRMED,MEDIUM,
venturepath.buzz,PHISHING_CONFIRMED,MEDIUM,
joelubexy.xyz,PHISHING_CRYPTO,MEDIUM,
d7k1v8.cfd,PHISHING_CONFIRMED,MEDIUM,
xis93ef.help,PHISHING_CONFIRMED,MEDIUM,
resolveappalgorithm.com,PHISHING_CRYPTO,MEDIUM,
solfege.icu,PHISHING_CONFIRMED,MEDIUM,
trust-rewards.xyz,PHISHING_CRYPTO,MEDIUM,
devs-0x.com,PHISHING_CRYPTO,MEDIUM,
hznpt.info,PHISHING_CONFIRMED,MEDIUM,
connect-shield.sbs,PHISHING_CRYPTO,MEDIUM,
trackingezb.life,PHISHING_CONFIRMED,MEDIUM,
0668kf.com,PHISHING_CONFIRMED,MEDIUM,
myhelpcenterspotify.help,PHISHING_CONFIRMED,MEDIUM,
servicegeh.sbs,PHISHING_CONFIRMED,MEDIUM,
ecinity.info,PHISHING_CONFIRMED,MEDIUM,
trhruseter.finance,PHISHING_CRYPTO,MEDIUM,
homla0ficial.com,PHISHING_CONFIRMED,MEDIUM,
87429516.xyz,PHISHING_CONFIRMED,MEDIUM,
etherc.xyz,PHISHING_CRYPTO,MEDIUM,
70298461.xyz,PHISHING_CONFIRMED,MEDIUM,
aidapp-restore.com,PHISHING_CRYPTO,MEDIUM,
8204rzn.skin,PHISHING_CONFIRMED,MEDIUM,
82jh3eg.lol,PHISHING_CONFIRMED,MEDIUM,
gala-sushi.cfd,PHISHING_CRYPTO,MEDIUM,
whitecasino.net,PHISHING_CRYPTO,MEDIUM,
sffaetethythhubo-be.sbs,PHISHING_CONFIRMED,MEDIUM,
serviceedo.quest,PHISHING_CONFIRMED,MEDIUM,
chainslist.org,PHISHING_CRYPTO,MEDIUM,
41896025.xyz,PHISHING_CONFIRMED,MEDIUM,
pay-protect.sbs,PHISHING_CONFIRMED,MEDIUM,
sigmapay-token.pro,PHISHING_CRYPTO,MEDIUM,
alokitoboi.com,PHISHING_CONFIRMED,MEDIUM,
annuityfinanace.com,PHISHING_CONFIRMED,MEDIUM,
c5fdaa.mom,PHISHING_CONFIRMED,MEDIUM,
bet73002.com,PHISHING_CONFIRMED,MEDIUM,
auto-resolver.com,PHISHING_CRYPTO,MEDIUM,
coffeedeliverys.com,PHISHING_CONFIRMED,MEDIUM,
worldlibertyfinacial.lol,PHISHING_CRYPTO,MEDIUM,
oonashop.info,PHISHING_CONFIRMED,MEDIUM,
onpnp.com,PHISHING_CONFIRMED,MEDIUM,
shibatoken-v3-aidropgiveawayprogram.online,PHISHING_CRYPTO,MEDIUM,
91350264.xyz,PHISHING_CONFIRMED,MEDIUM,
optimismgatewey.com,PHISHING_CRYPTO,MEDIUM,
6se76we.skin,PHISHING_CONFIRMED,MEDIUM,
p4yrpj.yoga,PHISHING_CONFIRMED,MEDIUM,
cosibellaoutlet-pl.sbs,PHISHING_CONFIRMED,MEDIUM,
garagedoor.online,PHISHING_CONFIRMED,MEDIUM,
rubrique-compte-abonnement.info,PHISHING_CONFIRMED,MEDIUM,
fixed-loat.art,PHISHING_CRYPTO,MEDIUM,
airdrop-fragmetric.xyz,PHISHING_CRYPTO,MEDIUM,
nftnurds.org,PHISHING_CRYPTO,MEDIUM,
nddex.net,PHISHING_CRYPTO,MEDIUM,
gamuts.info,PHISHING_CONFIRMED,MEDIUM,
dexsrcreener.xyz,PHISHING_CRYPTO,MEDIUM,
servicesym.boats,PHISHING_CONFIRMED,MEDIUM,
irecovery-icloud.help,PHISHING_CONFIRMED,MEDIUM,
homlapromoca.com,PHISHING_CONFIRMED,MEDIUM,
aliahtirafia.com,PHISHING_CRYPTO,MEDIUM,
94750318.xyz,PHISHING_CONFIRMED,MEDIUM,
portalmundonews.info,PHISHING_CONFIRMED,MEDIUM,
86121074.xyz,PHISHING_CONFIRMED,MEDIUM,
profitpilot.buzz,PHISHING_CONFIRMED,MEDIUM,
buywallmurals.com,PHISHING_CONFIRMED,MEDIUM,
hp6jhg.casa,PHISHING_CONFIRMED,MEDIUM,
perolantirox.pro,PHISHING_CONFIRMED,MEDIUM,
wesetclaim.com,PHISHING_CRYPTO,MEDIUM,
lxw33.com,PHISHING_CONFIRMED,MEDIUM,
safenguxx.xyz,PHISHING_CONFIRMED,MEDIUM,
clubmiiles.com,PHISHING_CONFIRMED,MEDIUM,
located-maps.cfd,PHISHING_CONFIRMED,MEDIUM,
polkastarte.com,PHISHING_CRYPTO,MEDIUM,
dappstreflate.live,PHISHING_CRYPTO,MEDIUM,
decentralizedmainnet.info,PHISHING_CRYPTO,MEDIUM,
globalglidelogistics.com,PHISHING_CONFIRMED,MEDIUM,
52twrtw.garden,PHISHING_CONFIRMED,MEDIUM,
jusitex.com,PHISHING_CONFIRMED,MEDIUM,
dpdlocali-ygu.bond,PHISHING_CONFIRMED,MEDIUM,
bet63087.com,PHISHING_CONFIRMED,MEDIUM,
omer-driving.link,PHISHING_CONFIRMED,MEDIUM,
server-collab.land,PHISHING_CRYPTO,MEDIUM,
mintprotocols.com,PHISHING_CRYPTO,MEDIUM,
mohitosale.sbs,PHISHING_CONFIRMED,MEDIUM,
dappsfixvalidate.xyz,PHISHING_CRYPTO,MEDIUM,
27619354.xyz,PHISHING_CONFIRMED,MEDIUM,
poebay.com,PHISHING_CONFIRMED,MEDIUM,
servicebhjn.sbs,PHISHING_CONFIRMED,MEDIUM,
6t0it2.skin,PHISHING_CONFIRMED,MEDIUM,
3o4l4o2h.skin,PHISHING_CONFIRMED,MEDIUM,
pj3tou.cfd,PHISHING_CONFIRMED,HIGH,
ambergrovereport.pro,PHISHING_CONFIRMED,MEDIUM,
2j2j3j.skin,PHISHING_CONFIRMED,MEDIUM,
125412565258.xyz,PHISHING_CONFIRMED,MEDIUM,
rakuten04.com,PHISHING_CONFIRMED,MEDIUM,
swiss-dpd.mom,PHISHING_CONFIRMED,MEDIUM,
srvclouds.com,PHISHING_CRYPTO,MEDIUM,
o4iqlw.lat,PHISHING_CONFIRMED,MEDIUM,
noreply-icloud.app,PHISHING_CONFIRMED,MEDIUM,
carprimp.info,PHISHING_CONFIRMED,MEDIUM,
jm9gud.mom,PHISHING_CONFIRMED,MEDIUM,
mor2ex.lat,PHISHING_CONFIRMED,MEDIUM,
rphradio.net,PHISHING_CONFIRMED,MEDIUM,
frankeldiabeticfoundation.org,PHISHING_CONFIRMED,MEDIUM,
serverfix.icu,PHISHING_CRYPTO,MEDIUM,
lcloud-findmy-devices.app,PHISHING_CONFIRMED,MEDIUM,
adnigma.com,PHISHING_CONFIRMED,MEDIUM,
t9ytjq.sbs,PHISHING_CONFIRMED,MEDIUM,
redistribution-ftx.com,PHISHING_CRYPTO,MEDIUM,
87146320.xyz,PHISHING_CONFIRMED,MEDIUM,
meaievolution.sbs,PHISHING_CRYPTO,MEDIUM,
org-ftm.site,PHISHING_CRYPTO,MEDIUM,
gx9jaf.sbs,PHISHING_CONFIRMED,MEDIUM,
cloudcanvrtyas.info,PHISHING_CONFIRMED,MEDIUM,
jakubjedrasconteners.com,PHISHING_CONFIRMED,MEDIUM,
gyhujfr.info,PHISHING_CONFIRMED,MEDIUM,
bizhive.buzz,PHISHING_CONFIRMED,MEDIUM,
zaiteco.com,PHISHING_CONFIRMED,MEDIUM,
trackinguiw.life,PHISHING_CONFIRMED,MEDIUM,
shoopifyi.com,PHISHING_CONFIRMED,MEDIUM,
0365cc.com,PHISHING_CONFIRMED,MEDIUM,
superwin55.net,PHISHING_CONFIRMED,MEDIUM,
reauthenticator.com,PHISHING_CONFIRMED,MEDIUM,
dns-coinbase.com,PHISHING_CRYPTO,MEDIUM,
r2wt8pk.hair,PHISHING_CONFIRMED,MEDIUM,
connectingallinterairdrop.lol,PHISHING_CRYPTO,MEDIUM,
kk-dk-parkiingkkt.one,PHISHING_CONFIRMED,MEDIUM,
catslapclaims.com,PHISHING_CRYPTO,MEDIUM,
servers-coinbase.com,PHISHING_CRYPTO,MEDIUM,
app-zklend.com,PHISHING_CRYPTO,MEDIUM,
hacking-tor.com,PHISHING_CONFIRMED,MEDIUM,
foxygroups.com,PHISHING_CRYPTO,MEDIUM,
dappnodeserver.icu,PHISHING_CRYPTO,MEDIUM,
test-page2.icu,PHISHING_CRYPTO,MEDIUM,
40671983.xyz,PHISHING_CONFIRMED,MEDIUM,
17430968.xyz,PHISHING_CONFIRMED,MEDIUM,
trackingggd.life,PHISHING_CONFIRMED,MEDIUM,
registeredagentsinmissouri.com,PHISHING_CONFIRMED,MEDIUM,
apknewdownload.info,PHISHING_CONFIRMED,MEDIUM,
dappradarlab.com,PHISHING_CRYPTO,MEDIUM,
shaverbasics.com,PHISHING_CONFIRMED,MEDIUM,
firstideasltd.com,PHISHING_CONFIRMED,MEDIUM,
liyahh.com,PHISHING_CONFIRMED,MEDIUM,
lyetherwallet.com,PHISHING_CRYPTO,MEDIUM,
aj4nuo.boats,PHISHING_CONFIRMED,MEDIUM,
allsolutionshub.xyz,PHISHING_CRYPTO,MEDIUM,
4zk8wpt.hair,PHISHING_CONFIRMED,MEDIUM,
education-for-africa.org,PHISHING_CONFIRMED,MEDIUM,
grpmp.com,PHISHING_CONFIRMED,MEDIUM,
2yg3yw.hair,PHISHING_CONFIRMED,MEDIUM,
ticketcenter-app.com,PHISHING_CRYPTO,MEDIUM,
dexcheck.click,PHISHING_CRYPTO,MEDIUM,
152215542250.xyz,PHISHING_CONFIRMED,MEDIUM,
swiftswapfloreetherrcorresync.com,PHISHING_CRYPTO,MEDIUM,
ikwji714.fun,PHISHING_CRYPTO,MEDIUM,
brldgton.org,PHISHING_CRYPTO,MEDIUM,
ritualsfaces.com,PHISHING_CONFIRMED,MEDIUM,
fx4ajt.qpon,PHISHING_CONFIRMED,MEDIUM,
rewarding-aerodrome.xyz,PHISHING_CRYPTO,MEDIUM,
servicemkq.cyou,PHISHING_CONFIRMED,MEDIUM,
blockchainhelp.support,PHISHING_CRYPTO,MEDIUM,
2i2o3i.hair,PHISHING_CONFIRMED,HIGH,
zalando-online.sbs,PHISHING_CONFIRMED,MEDIUM,
servicezaw.boats,PHISHING_CONFIRMED,MEDIUM,
livechatsupportusers.com,PHISHING_CRYPTO,MEDIUM,
b45www.com,PHISHING_CONFIRMED,MEDIUM,
dexcheck.sbs,PHISHING_CRYPTO,MEDIUM,
trekpleisterr.sbs,PHISHING_CONFIRMED,MEDIUM,
jannix.buzz,PHISHING_CONFIRMED,MEDIUM,
xxjapancupid.icu,PHISHING_CONFIRMED,MEDIUM,
dappschainapp.net,PHISHING_CRYPTO,MEDIUM,
galoolsupply.com,PHISHING_CONFIRMED,MEDIUM,
t9b7a0.sbs,PHISHING_CONFIRMED,MEDIUM,
staking-lidofi.app,PHISHING_CRYPTO,MEDIUM,
bet73063.com,PHISHING_CONFIRMED,MEDIUM,
aanqylta.com,PHISHING_CONFIRMED,MEDIUM,
tradekingcrypto.com,PHISHING_CRYPTO,MEDIUM,
4wqtfwr.ink,PHISHING_CONFIRMED,MEDIUM,
a6p7y3.cfd,PHISHING_CONFIRMED,MEDIUM,
login-soporte-mxn.support,PHISHING_CONFIRMED,MEDIUM,
b45097.com,PHISHING_CONFIRMED,MEDIUM,
eth-er.pro,PHISHING_CRYPTO,MEDIUM,
earcandymag.com,PHISHING_CONFIRMED,MEDIUM,
yn7uuf.sbs,PHISHING_CONFIRMED,MEDIUM,
lunarbet.sbs,PHISHING_CRYPTO,MEDIUM,
8j2ttqwf.lol,PHISHING_CONFIRMED,MEDIUM,
jenvid.online,PHISHING_CONFIRMED,MEDIUM,
www-berachains.vote,PHISHING_CRYPTO,MEDIUM,
pharaohexchenge.org,PHISHING_CRYPTO,MEDIUM,
servicekzi.boats,PHISHING_CONFIRMED,MEDIUM,
tronscan-check.info,PHISHING_CONFIRMED,MEDIUM,
genboxai.live,PHISHING_CRYPTO,MEDIUM,
instantclaim.live,PHISHING_CRYPTO,MEDIUM,
airdrop-virtuals.com,PHISHING_CRYPTO,MEDIUM,
xn6ecf.cfd,PHISHING_CONFIRMED,MEDIUM,
nciapaet.hair,PHISHING_CONFIRMED,MEDIUM,
1586vkn.hair,PHISHING_CONFIRMED,MEDIUM,
besswap.org,PHISHING_CRYPTO,MEDIUM,
